pdb_id_,|C-N-A|_mean,|N-A-C|_mean,|A-C-N|_mean,TP(NA)_x_mean,TP(NA)_y_mean,TP(AC)_x_mean,TP(AC)_y_mean,TP(CN)_x_mean,TP(CN)_y_mean
lo_A_model_1_relaxed_repeat012,2.4756041131105397,2.4956555269922878,2.456246786632391,-0.011131105398457582,-1.105089974293059,0.15560411311053984,0.18375321336760927,-1.2961182519280205,0.04961439588688946
lo_A_model_1_relaxed_repeat013,2.4560154241645242,2.468997429305913,2.439460154241645,0.07082262210796915,-1.1579691516709512,0.146426735218509,0.19277634961439588,-1.2830848329048843,0.08609254498714654
lo_A_model_1_relaxed_repeat014,2.473470437017995,2.4946272493573263,2.45586118251928,0.03107969151670951,-1.0882262210796916,0.1590488431876607,0.17221079691516708,-1.301311053984576,0.04434447300771208
lo_A_model_1_relaxed_repeat015,2.4747043701799485,2.4938303341902315,2.4553984575835477,-0.02087403598971722,-1.092853470437018,0.14131105398457583,0.17910025706940874,-1.2911825192802058,0.0452185089974293
lo_A_model_1_relaxed_repeat016,2.4331105398457584,2.4452185089974297,2.4166323907455016,0.09005141388174807,-1.1395372750642674,0.12884318766066838,0.1912853470437018,-1.2824421593830335,0.0819280205655527
lo_A_model_1_relaxed_repeat017,2.472827763496144,2.495115681233933,2.455526992287918,0.022673521850899745,-1.1202827763496144,0.16390745501285348,0.18755784061696656,-1.2933419023136248,0.05380462724935733
lo_A_model_1_relaxed_repeat018,2.474421593830334,2.495938303341902,2.457146529562982,-0.010282776349614395,-1.1301028277634961,0.18789203084832906,0.19213367609254497,-1.2973264781491003,0.038149100257069406
lo_A_model_1_relaxed_repeat019,2.4318508997429307,2.447275064267352,2.4161182519280207,0.07596401028277636,-1.145629820051414,0.11912596401028279,0.16999999999999998,-1.2789717223650388,0.07159383033419023
lo_A_model_1_relaxed_repeat020,2.4738046272493577,2.493521850899743,2.456349614395887,0.01390745501285347,-1.1129820051413881,0.13591259640102826,0.2069408740359897,-1.2836503856041133,0.06658097686375322
lo_A_model_1_relaxed_repeat021,2.4305655526992287,2.4432647814910027,2.41413881748072,0.11974293059125964,-1.1325706940874036,0.07881748071979434,0.17894601542416452,-1.2717737789203085,0.08712082262210798
lo_A_model_1_relaxed_repeat022,2.4747814910025707,2.4931105398457585,2.45547557840617,0.0071979434447300775,-1.1047814910025706,0.16010282776349616,0.17215938303341902,-1.2983804627249358,0.0693573264781491
lo_A_model_1_relaxed_repeat023,2.4295886889460157,2.444318766066838,2.415655526992288,0.07455012853470437,-1.1213110539845759,0.1138560411311054,0.16308483290488432,-1.280745501285347,0.0589974293059126
lo_A_model_1_relaxed_repeat024,2.473598971722365,2.495064267352185,2.4548329048843187,-0.002339331619537276,-1.1369665809768636,0.1452956298200514,0.22215938303341903,-1.3016966580976863,0.038431876606683804
lo_A_model_1_relaxed_repeat025,2.4545758354755787,2.465784061696658,2.4374293059125964,0.08822622107969151,-1.1257840616966581,0.13303341902313626,0.1655012853470437,-1.2730077120822623,0.054395886889460156
lo_A_model_1_relaxed_repeat026,2.4731105398457585,2.4924935732647815,2.4553470437017997,-0.015835475578406165,-1.1432133676092544,0.12498714652956297,0.18056555269922878,-1.299280205655527,0.050462724935732645
lo_A_model_1_relaxed_repeat027,2.431439588688946,2.4452699228791777,2.4167352185089976,0.0952185089974293,-1.1247300771208226,0.10660668380462725,0.1744987146529563,-1.2688174807197943,0.07239074550128535
lo_A_model_1_relaxed_repeat028,2.475681233933162,2.496349614395887,2.45706940874036,-0.04491002570694087,-1.0961182519280206,0.1250642673521851,0.1805141388174807,-1.2611053984575835,0.050411311053984574
lo_A_model_1_relaxed_repeat029,2.4737532133676097,2.4938817480719795,2.454910025706941,-0.020899742930591263,-1.1084832904884319,0.1437789203084833,0.1846272493573265,-1.2831876606683805,0.05722365038560412
lo_A_model_1_relaxed_repeat030,2.475012853470437,2.4955012853470437,2.457223650385604,0.03750642673521851,-1.1237789203084831,0.16347043701799488,0.1977120822622108,-1.2959383033419023,0.05640102827763496
lo_A_model_1_relaxed_repeat031,2.433136246786632,2.446658097686375,2.415655526992288,0.10002570694087405,-1.1389717223650386,0.10416452442159382,0.20894601542416452,-1.283470437017995,0.06781491002570694
lo_A_model_1_relaxed_repeat032,2.4752956298200512,2.49706940874036,2.4566838046272492,-0.001182519280205654,-1.1038817480719796,0.16025706940874035,0.1874293059125964,-1.3068637532133676,0.044550128534704365
lo_A_model_1_relaxed_repeat033,2.473573264781491,2.4933933161953727,2.455629820051414,-0.015218508997429301,-1.0995372750642673,0.12508997429305913,0.18670951156812338,-1.2875835475578405,0.0683547557840617
lo_A_model_1_relaxed_repeat034,2.473598971722365,2.4944215938303342,2.4557069408740357,0.014935732647814911,-1.112133676092545,0.18118251928020568,0.2157840616966581,-1.3039588688946016,0.043933161953727505
lo_A_model_1_relaxed_repeat035,2.4739845758354755,2.4939331619537275,2.4546529562982005,0.008431876606683805,-1.1185347043701799,0.18218508997429306,0.21077120822622106,-1.2969922879177378,0.03997429305912596
lo_A_model_1_relaxed_repeat036,2.4733933161953727,2.4931876606683807,2.454858611825193,0.05339331619537275,-1.128560411311054,0.16601542416452442,0.1916452442159383,-1.2869151670951158,0.06395886889460153
lo_A_model_1_relaxed_repeat037,2.474190231362468,2.4934447300771208,2.455141388174807,0.0001285347043701772,-1.1481491002570694,0.14902313624678662,0.19462724935732645,-1.2979691516709513,0.062442159383033415
lo_A_model_1_relaxed_repeat038,2.476298200514139,2.495938303341902,2.4547043701799485,-0.02017994858611825,-1.0967609254498714,0.13226221079691516,0.17940874035989715,-1.294884318766067,0.04889460154241645
lo_A_model_1_relaxed_repeat039,2.474215938303342,2.4940616966580977,2.454447300771208,-0.0032390745501285354,-1.1254755784061696,0.1759125964010283,0.2170694087403599,-1.293573264781491,0.0406426735218509
lo_A_model_1_relaxed_repeat040,2.4769151670951155,2.5013624678663238,2.460848329048843,-0.03223650385604113,-1.112185089974293,0.17095115681233933,0.18984575835475576,-1.2897172236503858,0.04483290488431877
lo_A_model_1_relaxed_repeat041,2.475706940874036,2.4962210796915167,2.4562210796915167,-0.009871465295629817,-1.1027763496143959,0.1462210796915167,0.17069408740359898,-1.2906426735218508,0.06732647814910026
lo_A_model_1_relaxed_repeat042,2.4732647814910025,2.4925192802056557,2.4555526992287917,-0.009562982005141381,-1.1223650385604114,0.16383033419023135,0.214293059125964,-1.2812596401028278,0.04814910025706941
lo_A_model_1_relaxed_repeat043,2.4725449871465295,2.492030848329049,2.4546272493573267,-0.008766066838046276,-1.1175064267352184,0.1907969151670951,0.22606683804627248,-1.2901799485861183,0.0406426735218509
lo_A_model_1_relaxed_repeat044,2.4751928020565552,2.4934961439588688,2.4560411311053985,-0.02102827763496144,-1.105038560411311,0.11583547557840618,0.17341902313624677,-1.2679177377892032,0.056015424164524416
lo_A_model_1_relaxed_repeat045,2.4733933161953727,2.494293059125964,2.456246786632391,-0.029897172236503854,-1.112107969151671,0.1425706940874036,0.23393316195372751,-1.2651670951156813,0.05380462724935733
lo_A_model_1_relaxed_repeat046,2.4744473007712084,2.4946529562982005,2.454215938303342,-0.016066838046272493,-1.1171208226221079,0.15146529562982006,0.22017994858611828,-1.2795115681233933,0.07506426735218509
lo_A_model_1_relaxed_repeat047,2.432082262210797,2.4448586118251927,2.4160925449871464,0.11773778920308485,-1.1229048843187661,0.09210796915167095,0.18442159383033419,-1.2838046272493575,0.07467866323907456
lo_A_model_1_relaxed_repeat048,2.432287917737789,2.444987146529563,2.4166066838046274,0.08359897172236505,-1.1198457583547559,0.10069408740359898,0.15609254498714653,-1.2838046272493575,0.07879177377892031
lo_A_model_1_relaxed_repeat049,2.4739331619537275,2.4931876606683807,2.454858611825193,0.004807197943444733,-1.115038560411311,0.16652956298200514,0.20077120822622108,-1.300102827763496,0.06069408740359897
lo_A_model_1_relaxed_repeat050,2.476555269922879,2.499434447300771,2.458688946015424,-0.03670951156812339,-1.097275064267352,0.10987146529562983,0.1803341902313625,-1.2723907455012855,0.050411311053984574
lo_A_model_1_relaxed_repeat051,2.47280205655527,2.4918251928020565,2.454421593830334,0.010077120822622108,-1.1387403598971721,0.1585089974293059,0.21655526992287916,-1.3026992287917738,0.055012853470437016
lo_A_model_1_relaxed_repeat052,2.4761439588688945,2.4961696658097687,2.456143958868895,-0.02817480719794344,-1.1274293059125964,0.1584318766066838,0.19740359897172235,-1.2703084832904885,0.05670951156812339
lo_A_model_1_relaxed_repeat053,2.4743958868894604,2.4952442159383033,2.4559383033419024,0.02149100257069408,-1.1179948586118251,0.16262210796915166,0.19383033419023138,-1.2976606683804628,0.050231362467866324
lo_A_model_1_relaxed_repeat054,2.4744730077120822,2.4952185089974295,2.4570437017994857,-0.022390745501285343,-1.122185089974293,0.1522879177377892,0.1964781491002571,-1.3001285347043703,0.05848329048843188
lo_A_model_1_relaxed_repeat055,2.4546529562982005,2.468329048843188,2.4382519280205655,0.061002570694087405,-1.1124421593830334,0.13912596401028277,0.183547557840617,-1.2772236503856043,0.0697172236503856
lo_A_model_1_relaxed_repeat056,2.45719794344473,2.4691259640102827,2.439203084832905,0.08321336760925449,-1.1047300771208226,0.13832904884318764,0.14488431876606683,-1.2894858611825193,0.06832904884318766
lo_A_model_1_relaxed_repeat057,2.4738560411311057,2.494961439588689,2.4565552699228794,-0.005501285347043705,-1.1008740359897173,0.16491002570694088,0.1805141388174807,-1.3032390745501286,0.04570694087403599
lo_A_model_1_relaxed_repeat058,2.4740616966580977,2.4954755784061695,2.4553213367609255,-0.009614395886889459,-1.1453727506426736,0.15840616966580975,0.194293059125964,-1.302853470437018,0.04688946015424165
lo_A_model_1_relaxed_repeat059,2.4332133676092544,2.450154241645244,2.4190488431876607,0.09010282776349614,-1.1529820051413882,0.12295629820051414,0.17295629820051414,-1.287095115681234,0.0783547557840617
lo_A_model_1_relaxed_repeat060,2.4318508997429307,2.4452185089974297,2.418457583547558,0.07598971722365039,-1.1134190231362469,0.0958611825192802,0.18953727506426737,-1.27146529562982,0.05616966580976864
lo_A_model_1_relaxed_repeat061,2.476375321336761,2.49573264781491,2.4556555269922877,-0.07143958868894601,-1.1259383033419024,0.1632133676092545,0.21478149100257068,-1.293624678663239,0.02588688946015424
lo_A_model_1_relaxed_repeat062,2.4733676092544985,2.4925192802056557,2.455578406169666,-0.015347043701799486,-1.1286375321336761,0.14316195372750642,0.19354755784061695,-1.2959640102827763,0.04503856041131105
lo_A_model_1_relaxed_repeat063,2.4731619537275065,2.4925706940874037,2.455629820051414,-0.009768637532133674,-1.0939074550128534,0.0995629820051414,0.16904884318766067,-1.3030591259640103,0.05732647814910026
lo_A_model_1_relaxed_repeat064,2.474961439588689,2.4955526992287917,2.4558354755784064,-0.049151670951156815,-1.0971208226221079,0.14714652956298202,0.20282776349614398,-1.2961696658097688,0.043084832904884324
lo_A_model_1_relaxed_repeat065,2.4530591259640104,2.4676606683804625,2.437789203084833,0.11406169665809768,-1.1510282776349614,0.12719794344473007,0.18560411311053984,-1.285629820051414,0.07681233933161953
lo_A_model_1_relaxed_repeat066,2.480668380462725,2.5011311053984575,2.4592030848329047,-0.07470437017994858,-1.0526221079691516,0.14367609254498714,0.1697172236503856,-1.2552956298200515,0.029177377892030846
lo_A_model_1_relaxed_repeat067,2.473444730077121,2.4933419023136247,2.4565038560411314,-0.007969151670951158,-1.0754498714652956,0.12786632390745503,0.17861182519280205,-1.2479691516709512,0.07125964010282776
lo_A_model_1_relaxed_repeat068,2.467223650385604,2.4831362467866325,2.449974293059126,0.06557840616966581,-1.1088946015424166,0.16344473007712082,0.15840616966580975,-1.2705912596401028,0.09251928020565553
lo_A_model_1_relaxed_repeat069,2.431645244215938,2.4458611825192804,2.417172236503856,0.08233933161953728,-1.145655526992288,0.106426735218509,0.17753213367609255,-1.2751928020565553,0.07676092544987147
lo_A_model_1_relaxed_repeat070,2.460874035989717,2.473573264781491,2.443496143958869,0.08802056555269923,-1.1309511568123394,0.1486375321336761,0.18203084832904884,-1.2880976863753213,0.08437017994858612
lo_A_model_1_relaxed_repeat071,2.4724164524421592,2.4937789203084835,2.454961439588689,0.029537275064267354,-1.1362467866323906,0.16277634961439588,0.20161953727506424,-1.302750642673522,0.0480719794344473
lo_A_model_1_relaxed_repeat072,2.4749357326478147,2.4968380462724937,2.458020565552699,-0.03976863753213368,-1.1224421593830334,0.15753213367609256,0.14673521850899743,-1.2894344473007713,0.06976863753213368
lo_A_model_1_relaxed_repeat073,2.4744473007712084,2.4990488431876607,2.456529562982005,-0.011670951156812336,-1.0816709511568123,0.15547557840616968,0.21573264781491003,-1.2738560411311055,0.02879177377892031
lo_A_model_1_relaxed_repeat074,2.45706940874036,2.472082262210797,2.4401542416452444,0.0661439588688946,-1.1240102827763496,0.13745501285347042,0.1787917737789203,-1.2736503856041133,0.10354755784061696
lo_A_model_1_relaxed_repeat075,2.4745758354755782,2.4944215938303342,2.4561182519280207,0.002185089974293066,-1.1363496143958869,0.15925449871465294,0.21262210796915165,-1.2996143958868895,0.0606426735218509
lo_A_model_1_relaxed_repeat076,2.4560668380462722,2.470642673521851,2.4403084832904884,0.0732904884318766,-1.1092544987146529,0.14185089974293058,0.1836503856041131,-1.282879177377892,0.05863753213367609
lo_A_model_1_relaxed_repeat077,2.473496143958869,2.4938817480719795,2.455629820051414,-0.018740359897172234,-1.1067609254498714,0.15665809768637534,0.1982262210796915,-1.3002570694087403,0.048971722365038564
lo_A_model_1_relaxed_repeat078,2.4331619537275064,2.4483804627249355,2.4196143958868896,0.10277634961439588,-1.1307455012853471,0.12213367609254498,0.17218508997429308,-1.2831619537275065,0.07089974293059126
lo_A_model_1_relaxed_repeat079,2.462185089974293,2.4775835475578405,2.4452442159383034,0.05565552699228792,-1.1153727506426736,0.14827763496143959,0.1994344473007712,-1.2867866323907455,0.08359897172236505
lo_A_model_1_relaxed_repeat080,2.475526992287918,2.4947300771208227,2.4552185089974294,-0.03730077120822622,-1.0868380462724936,0.14758354755784062,0.14969151670951156,-1.2746529562982005,0.04604113110539846
lo_A_model_1_relaxed_repeat081,2.4725706940874037,2.492853470437018,2.45586118251928,-0.015526992287917738,-1.1339588688946016,0.12107969151670951,0.2043701799485861,-1.279948586118252,0.04552699228791774
lo_A_model_1_relaxed_repeat082,2.474755784061697,2.4940616966580977,2.454935732647815,-0.07089974293059126,-1.103573264781491,0.11239074550128535,0.21491002570694087,-1.2895372750642673,0.056349614395886885
lo_A_model_1_relaxed_repeat083,2.475784061696658,2.4947043701799485,2.456966580976864,-0.045372750642673515,-1.0538303341902313,0.12843187660668381,0.1913624678663239,-1.2699228791773778,0.04107969151670951
lo_A_model_1_relaxed_repeat084,2.4540616966580977,2.4688688946015422,2.438560411311054,0.10113110539845757,-1.1191516709511569,0.13989717223650386,0.17791773778920306,-1.282005141388175,0.08624678663239074
lo_A_model_1_relaxed_repeat085,2.4762467866323905,2.4966323907455013,2.457840616966581,-0.02107969151670951,-1.076426735218509,0.15588688946015425,0.18609254498714653,-1.261413881748072,0.04282776349614396
lo_A_model_1_relaxed_repeat086,2.430822622107969,2.444961439588689,2.4168380462724937,0.07532133676092545,-1.145706940874036,0.12030848329048842,0.15676092544987147,-1.2816452442159383,0.06526992287917738
lo_A_model_1_relaxed_repeat087,2.4753984575835477,2.4995629820051417,2.4598714652956297,-0.03712082262210797,-1.0820051413881748,0.18598971722365037,0.155706940874036,-1.265064267352185,0.006041131105398456
lo_A_model_1_relaxed_repeat088,2.472956298200514,2.4923136246786632,2.4557069408740357,-0.009048843187660667,-1.1181748071979434,0.14814910025706943,0.18069408740359896,-1.3033419023136248,0.055321336760925446
lo_A_model_1_relaxed_repeat089,2.4746015424164525,2.4931105398457585,2.4569922879177377,0.003907455012853468,-1.1104627249357326,0.1642159383033419,0.2134961439588689,-1.2784318766066838,0.050282776349614394
lo_A_model_1_relaxed_repeat090,2.453804627249357,2.467814910025707,2.4410796915167094,0.09174807197943444,-1.1219794344473006,0.13496143958868895,0.17516709511568124,-1.2818251928020565,0.09570694087403599
lo_A_model_1_relaxed_repeat091,2.47573264781491,2.4950385604113112,2.4567609254498715,-0.004652956298200511,-1.08146529562982,0.15984575835475578,0.21575835475578403,-1.2606169665809768,0.06498714652956299
lo_A_model_1_relaxed_repeat092,2.4579948586118254,2.4733676092544985,2.441439588688946,0.06902313624678663,-1.1098971722365039,0.1089974293059126,0.16922879177377892,-1.289280205655527,0.06853470437017994
lo_A_model_1_relaxed_repeat093,2.4788174807197945,2.501491002570694,2.461619537275064,-0.02110539845758355,-1.0885604113110539,0.16717223650385604,0.19249357326478148,-1.2797429305912595,0.04555269922879177
lo_A_model_1_relaxed_repeat094,2.472827763496144,2.492879177377892,2.455012853470437,-0.002262210796915169,-1.1149614395886889,0.11773778920308485,0.16169665809768638,-1.3026992287917738,0.044575835475578404
lo_A_model_1_relaxed_repeat095,2.455526992287918,2.4731105398457585,2.4411825192802055,0.05732647814910026,-1.105038560411311,0.1395629820051414,0.19874035989717223,-1.2775321336760925,0.08516709511568124
lo_A_model_1_relaxed_repeat096,2.4733676092544985,2.4909511568123395,2.4547043701799485,-0.002056555269922878,-1.1257583547557841,0.16640102827763498,0.20287917737789204,-1.2983033419023138,0.05267352185089975
lo_A_model_1_relaxed_repeat097,2.4739845758354755,2.4934447300771208,2.455912596401028,0.007120822622107969,-1.1046015424164524,0.16033419023136247,0.19575835475578407,-1.2908997429305913,0.04575835475578406
lo_A_model_1_relaxed_repeat098,2.4759383033419025,2.4968123393316195,2.456143958868895,-0.08269922879177379,-1.0953727506426736,0.12709511568123394,0.18804627249357328,-1.283573264781491,0.03491002570694087
lo_A_model_1_relaxed_repeat099,2.4731876606683807,2.493598971722365,2.454935732647815,-0.008688946015424165,-1.1044987146529563,0.14025706940874036,0.2255012853470437,-1.2938817480719795,0.06303341902313625
lo_A_model_1_relaxed_repeat100,2.4568380462724937,2.470874035989717,2.4399742930591257,0.07290488431876607,-1.1662210796915167,0.12416452442159383,0.1975835475578406,-1.2910796915167095,0.08974293059125965
