,lo_A_model_1_unrelaxed_repeat001,lo_A_model_1_unrelaxed_repeat002,lo_A_model_1_unrelaxed_repeat003,lo_A_model_1_unrelaxed_repeat004,lo_A_model_1_unrelaxed_repeat005,lo_A_model_1_unrelaxed_repeat006,lo_A_model_1_unrelaxed_repeat007,lo_A_model_1_unrelaxed_repeat008,lo_A_model_1_unrelaxed_repeat009,lo_A_model_1_unrelaxed_repeat010,lo_A_model_1_unrelaxed_repeat011,lo_A_model_1_unrelaxed_repeat012,lo_A_model_1_unrelaxed_repeat013,lo_A_model_1_unrelaxed_repeat014,lo_A_model_1_unrelaxed_repeat015,lo_A_model_1_unrelaxed_repeat016,lo_A_model_1_unrelaxed_repeat017,lo_A_model_1_unrelaxed_repeat018,lo_A_model_1_unrelaxed_repeat019,lo_A_model_1_unrelaxed_repeat020,lo_A_model_1_unrelaxed_repeat021,lo_A_model_1_unrelaxed_repeat022,lo_A_model_1_unrelaxed_repeat023,lo_A_model_1_unrelaxed_repeat024,lo_A_model_1_unrelaxed_repeat025,lo_A_model_1_unrelaxed_repeat026,lo_A_model_1_unrelaxed_repeat027,lo_A_model_1_unrelaxed_repeat028,lo_A_model_1_unrelaxed_repeat029,lo_A_model_1_unrelaxed_repeat030,lo_A_model_1_unrelaxed_repeat031,lo_A_model_1_unrelaxed_repeat032,lo_A_model_1_unrelaxed_repeat033,lo_A_model_1_unrelaxed_repeat034,lo_A_model_1_unrelaxed_repeat035,lo_A_model_1_unrelaxed_repeat036,lo_A_model_1_unrelaxed_repeat037,lo_A_model_1_unrelaxed_repeat038,lo_A_model_1_unrelaxed_repeat039,lo_A_model_1_unrelaxed_repeat040,lo_A_model_1_unrelaxed_repeat041,lo_A_model_1_unrelaxed_repeat042,lo_A_model_1_unrelaxed_repeat043,lo_A_model_1_unrelaxed_repeat044,lo_A_model_1_unrelaxed_repeat045,lo_A_model_1_unrelaxed_repeat046,lo_A_model_1_unrelaxed_repeat047,lo_A_model_1_unrelaxed_repeat048,lo_A_model_1_unrelaxed_repeat049,lo_A_model_1_unrelaxed_repeat050,lo_A_model_1_unrelaxed_repeat051,lo_A_model_1_unrelaxed_repeat052,lo_A_model_1_unrelaxed_repeat053,lo_A_model_1_unrelaxed_repeat054,lo_A_model_1_unrelaxed_repeat055,lo_A_model_1_unrelaxed_repeat056,lo_A_model_1_unrelaxed_repeat057,lo_A_model_1_unrelaxed_repeat058,lo_A_model_1_unrelaxed_repeat059,lo_A_model_1_unrelaxed_repeat060,lo_A_model_1_unrelaxed_repeat061,lo_A_model_1_unrelaxed_repeat062,lo_A_model_1_unrelaxed_repeat063,lo_A_model_1_unrelaxed_repeat064,lo_A_model_1_unrelaxed_repeat065,lo_A_model_1_unrelaxed_repeat066,lo_A_model_1_unrelaxed_repeat067,lo_A_model_1_unrelaxed_repeat068,lo_A_model_1_unrelaxed_repeat069,lo_A_model_1_unrelaxed_repeat070,lo_A_model_1_unrelaxed_repeat071,lo_A_model_1_unrelaxed_repeat072,lo_A_model_1_unrelaxed_repeat073,lo_A_model_1_unrelaxed_repeat074,lo_A_model_1_unrelaxed_repeat075,lo_A_model_1_unrelaxed_repeat076,lo_A_model_1_unrelaxed_repeat077,lo_A_model_1_unrelaxed_repeat078,lo_A_model_1_unrelaxed_repeat079,lo_A_model_1_unrelaxed_repeat080,lo_A_model_1_unrelaxed_repeat081,lo_A_model_1_unrelaxed_repeat082,lo_A_model_1_unrelaxed_repeat083,lo_A_model_1_unrelaxed_repeat084,lo_A_model_1_unrelaxed_repeat085,lo_A_model_1_unrelaxed_repeat086,lo_A_model_1_unrelaxed_repeat087,lo_A_model_1_unrelaxed_repeat088,lo_A_model_1_unrelaxed_repeat089,lo_A_model_1_unrelaxed_repeat090,lo_A_model_1_unrelaxed_repeat091,lo_A_model_1_unrelaxed_repeat092,lo_A_model_1_unrelaxed_repeat093,lo_A_model_1_unrelaxed_repeat094,lo_A_model_1_unrelaxed_repeat095,lo_A_model_1_unrelaxed_repeat096,lo_A_model_1_unrelaxed_repeat097,lo_A_model_1_unrelaxed_repeat098,lo_A_model_1_unrelaxed_repeat099,lo_A_model_1_unrelaxed_repeat100
lo_A_model_1_unrelaxed_repeat025,0.27631133567104105,0.21289986362449947,0.274285389629551,0.31353816395697465,0.25402972576782556,0.24785211798394485,0.22706329432129724,0.23148392356047706,0.2672837459674065,0.20978959416458787,0.23951721828310643,0.3261689004874736,0.29515903426435786,0.23437671887781716,0.262930986881845,0.23551192225060397,0.28932722513544756,0.23552206643290144,0.2564967016160523,0.2449052253114161,0.26226394113787943,0.2622651412060808,0.27034291793222315,0.2430545368191744,0.0,0.24612574568613604,0.23781871168610777,0.34298179149773905,0.2503198526132182,0.2708190829309157,0.2774001515193297,0.26162888020727404,0.2805227085027055,0.25880328751950055,0.24286240121259361,0.2526998139973149,0.24030857606636585,0.27500745210347727,0.27758528571245084,0.31012835959930196,0.289040739959306,0.27554399309659533,0.25922333652166596,0.29288999531602844,0.26925329906204304,0.26640815438163684,0.24921077140382794,0.2274977400884468,0.2685789978974305,0.3531325987952723,0.26660263895140124,0.3295886368306665,0.2431661683041564,0.281081194771837,0.2483042920676714,0.24079262295079773,0.2468101504348105,0.26550327409483804,0.2609648105241446,0.2547287260818325,0.22478869429209528,0.25976648476938297,0.24605540392882067,0.3040244135969134,0.2589052002532371,0.33432480587387425,0.28929172053623564,0.2989821550552605,0.23518172439775376,0.23114568172530828,0.2628117468952856,0.3487173718591284,0.3182873967859703,0.30953825965735227,0.256921357016086,0.25934185436387375,0.24326481093726512,0.22254047549421266,0.25078337921484123,0.2848518426236099,0.2419067082738062,0.27156047759198265,0.333403054224948,0.2879753208310138,0.3349569186314201,0.24976360783691823,0.3578084621205779,0.22681706278714503,0.28457010219191414,0.2554144434273478,0.30927757439838904,0.26048480167318433,0.32822045872842387,0.2275107568712557,0.29468666223367884,0.3032788392937698,0.2462438862228785,0.27011002897696,0.28837991552731645,0.28812238100808524
lo_A_model_1_unrelaxed_repeat026,0.28331796642666884,0.25652330500089787,0.2925466104970364,0.3088816876988796,0.25007998720409436,0.2384574294011905,0.24610336639873437,0.22520122936008424,0.2543817999446138,0.22769184556744956,0.2721161705970984,0.3248662099439956,0.29197903975568584,0.2592979406618447,0.27641569532815646,0.2516057160273295,0.2889023180180858,0.25635197995174297,0.2877246836165291,0.25119582384471345,0.2931029300619028,0.2658023726146056,0.273481972216314,0.27023880712350784,0.24612574568613604,0.0,0.24987413140432202,0.3103886068584429,0.2653220571143988,0.26345009272931447,0.30364193768865166,0.25485079367862795,0.22489870554081495,0.26641905528433585,0.26502608719815696,0.21384135683757358,0.21935051743564385,0.24553081092404389,0.30383189388622334,0.3116177732796193,0.26456934532093457,0.3034645913875904,0.2831238474918671,0.24932406476388566,0.2729260198355782,0.265446852446085,0.27183928181171396,0.2451409334509822,0.2828105418387145,0.33815387038628525,0.27294352678272005,0.3350284936529586,0.2898720056943489,0.2796743968266372,0.2737710999439509,0.25626323197631584,0.2750123420302363,0.2854590460167442,0.28830787470196595,0.2831658345256933,0.2355033570618699,0.227730923219834,0.26792008716114385,0.2774490892736353,0.24672376866802087,0.34180225858983165,0.28458417824334115,0.2971204194157018,0.26639011052800826,0.24225283851430998,0.288144376464518,0.35009322281901634,0.311485985741421,0.3046338358797394,0.2454250349547627,0.23806522230584365,0.24294026300244412,0.26190705905389483,0.22454958891676813,0.28050067641749526,0.25418179204039004,0.26307948504329215,0.326288663372624,0.2899000370361025,0.3192760946368845,0.24169282577576343,0.3710859060141549,0.2508364262472159,0.2733433649019278,0.2391716750134835,0.27969449918712463,0.23505930216964546,0.3199965128565362,0.2782185820522088,0.2671219468292066,0.28921055786591865,0.24875593177016717,0.2453245201191145,0.22863011841039024,0.30366572993421675
lo_A_model_1_unrelaxed_repeat027,0.2732618630172993,0.2497676745963086,0.3001971693510936,0.33039638914916125,0.24038756260986285,0.22753081509299186,0.23396990623650826,0.23376559184647017,0.2693805749018994,0.23070068054889317,0.26037114480527657,0.31366744734676527,0.2859401079780532,0.27446824645462015,0.2749861226827588,0.24057376574932213,0.28358102444432476,0.26407936553593087,0.29655779134116544,0.23381833917972902,0.2841027338415662,0.247672137794648,0.284337444854692,0.2621781765906548,0.23781871168610777,0.24987413140432202,0.0,0.3425179422636604,0.2461467861731037,0.28508613762426643,0.2675733691315027,0.25649698049183856,0.2844751209167523,0.25210995171538586,0.26589127253933964,0.22300034963437373,0.24209511130639325,0.2726963861645066,0.2925204955953474,0.30924477667814887,0.279976240561534,0.3014323460205752,0.2942153309129319,0.2890913691940478,0.27782730507443165,0.2789459005804598,0.25901961083725544,0.2661349491494837,0.2729627621634442,0.3563786223395815,0.2567672359312662,0.3386792913285682,0.2786484342831828,0.28091303212310237,0.26095828683491,0.24944676984704464,0.27988097817757573,0.2818639166779525,0.286724484304806,0.2557466557578622,0.20730679855410555,0.24284514102176863,0.25185537553520665,0.2931206961121483,0.2615227773830202,0.34658976257142005,0.31850688855088105,0.3054225713126633,0.23646435972291943,0.23430810084807763,0.29712701580185086,0.35720421300064165,0.32520859378354744,0.3124362710411336,0.23697527683534292,0.22934770973337137,0.2467190138941084,0.2476388066131246,0.24411265252842493,0.293823299989288,0.25085382094952935,0.28190908547786153,0.3419467535455951,0.2873144857710895,0.341109776799678,0.23454793214813094,0.3723720123662697,0.2395823738862421,0.2715437244304117,0.2551535765759222,0.3063304432902632,0.2583226404174002,0.34589751804542584,0.2655477778434543,0.26749743624511807,0.29402626569970947,0.24447116730855492,0.2285353627278881,0.2566459683607413,0.2888725060465989
lo_A_model_1_unrelaxed_repeat028,0.342149102853845,0.3545251312241882,0.35458964979605545,0.34233628857868026,0.336885253194233,0.34423625317089823,0.3495459961628461,0.33332250340060676,0.34847844209732803,0.33298734547436754,0.3571907157796782,0.35290496882917427,0.373550876736663,0.3454880233075049,0.3444839394650442,0.3559585579710747,0.37867153526056735,0.3276058293119059,0.36734744967670196,0.3389222588853589,0.35487489987834075,0.3617257950255115,0.3426828010652457,0.3654451887492451,0.34298179149773905,0.3103886068584429,0.3425179422636604,0.0,0.3444252952050853,0.3614283775563345,0.3653582324984116,0.3417961476974686,0.32076080873988033,0.37004770987301133,0.3494097209234778,0.34344101537869504,0.3145446103084678,0.343964224443051,0.38878082427971017,0.3153683497028158,0.27497535329792044,0.3609128864254958,0.3529094280090607,0.30132440135140964,0.3121889123981191,0.3414471013684318,0.3402260882563034,0.33936956615472424,0.3583656671042643,0.3760583539170309,0.3501002513280609,0.33577855636227344,0.345517132278763,0.3686007257085191,0.34791432520435756,0.31242880734121237,0.34765175873350723,0.368650983893449,0.36409234157047554,0.35960950845241124,0.3265296784387103,0.31692387716908543,0.3227613778165137,0.3498288974780808,0.33387391073421063,0.375224682332812,0.3003606320725114,0.3171574391398012,0.3506956911784899,0.33260991600247874,0.3652866865576294,0.35839648443759126,0.3601882753578929,0.3426018848490853,0.3436266230665407,0.3362989677476791,0.3245464316027746,0.3448158057777559,0.3330513542653273,0.32449185542108894,0.34156050201671634,0.3049622505309912,0.3611178004589327,0.3462916977262999,0.33238768580782435,0.3572875880867657,0.3767947039530129,0.3357589144623201,0.3494171726103648,0.3511659304796149,0.33411343622930767,0.3237288556183133,0.35069458974864437,0.3439542006308639,0.3332075012852089,0.34475813088684276,0.3422388627827873,0.3138898050720716,0.2984201606371093,0.386821647693693
lo_A_model_1_unrelaxed_repeat029,0.27106292128606846,0.24685964689406775,0.2965827789644143,0.31946759178850576,0.2647675580574665,0.23197873712438705,0.26534049709597973,0.24551210675578175,0.27007883128319427,0.23436530428204605,0.2529358940988905,0.321042650445177,0.31275873409238786,0.25686282751739087,0.2733561873274768,0.2618738461585269,0.2908909406322531,0.2810022426457838,0.2706502528550996,0.25644175717143475,0.2902006606851347,0.2705333047069269,0.27554908117672805,0.2438727241398659,0.2503198526132182,0.2653220571143988,0.2461467861731037,0.3444252952050853,0.0,0.26078910734952143,0.29007334675042595,0.260349165786822,0.26709789881923085,0.28101323924233657,0.27135014517695333,0.24902666029833415,0.249303694121684,0.27134808900695306,0.2966241630994984,0.3139968471634903,0.2920507138432746,0.28275413322697596,0.2830433422984126,0.30525797621975365,0.2855827062644208,0.29814769121977996,0.29538321657669236,0.2617557642430233,0.27602663096417096,0.35237518209381735,0.2645285167889535,0.3355178774161048,0.260174916401377,0.26306512844270163,0.26675601149919476,0.2633591193618952,0.2621304811106956,0.27390593918225525,0.27182544049470986,0.27457752696073673,0.23537702990918594,0.2772977101034415,0.25709230263543864,0.29924157828506226,0.2706528429065369,0.3522966544846648,0.3158457547166531,0.3102374373363662,0.2735559301572119,0.26099775540448666,0.2858645496953622,0.34610561785739097,0.3284817025321598,0.2866401990642614,0.24672086942653748,0.24376435066519003,0.27145351354201724,0.24897793939654905,0.2520838473492909,0.29985552076514005,0.27769251528842165,0.2756116880233988,0.32754979745684476,0.29089984216017134,0.34095569629842015,0.26957084528834097,0.37051246264942395,0.2398581483512122,0.2857269422906892,0.25848325060642313,0.31752651878033017,0.2607414869806954,0.3495897861751644,0.27761842257868746,0.30317839429891924,0.2969257360079497,0.23689503177592064,0.2743515700285131,0.30735178802520247,0.2840192320555006
lo_A_model_1_unrelaxed_repeat030,0.2962841886733021,0.2541779647574517,0.26364019353127366,0.31401375000648146,0.255712922458851,0.24170975394099137,0.24655985004994702,0.27971454895737247,0.2632296385902087,0.22927708745667985,0.256512875910486,0.32432260207175245,0.2612411774389703,0.2532107978631765,0.2929204240423892,0.2477024034737961,0.2621586410474059,0.25188843273658873,0.257247285605425,0.28315845819320307,0.26138439619668824,0.26046964296633496,0.2566590675723261,0.22380133741023409,0.2708190829309157,0.26345009272931447,0.28508613762426643,0.3614283775563345,0.26078910734952143,0.0,0.28825512265485725,0.27890112389495897,0.2926614590507843,0.24919670657812643,0.2487532862594838,0.28186371365577123,0.28313536801987177,0.28409664075372953,0.25473832965444343,0.34746611901401403,0.31291737221060034,0.28231781318132404,0.2704228131169359,0.29703633877392416,0.2944572855101155,0.29591854038991033,0.26627392394883,0.2635199172379877,0.2911011111941752,0.3650403783493888,0.27894297723613015,0.357305245730607,0.26832223917210957,0.29772235051661605,0.241433013187796,0.28288357806889153,0.2197249548731127,0.2628221437704215,0.2682234244735862,0.27597640420793623,0.2600966586038376,0.2876529760334264,0.28492631379331307,0.3172235146171185,0.2828047750172054,0.3610437103747198,0.32665233100423563,0.33610692998420144,0.24744583661901817,0.2685786783007323,0.26237737785871934,0.3682784447609397,0.3313571175362271,0.33281854383243287,0.26166972379140485,0.291042573664515,0.28705888595499435,0.26358831211429273,0.3052150910231487,0.32410360589379744,0.24121847344540276,0.30377708113262797,0.35520511312356884,0.3212844839070629,0.361146085390451,0.23784938911571368,0.37331645935706553,0.26532922837063,0.27630004838616556,0.26769914571777353,0.3352079191637634,0.2778555732740082,0.3612894567113164,0.27276190312063636,0.2856015913044795,0.2919400843932475,0.29534747121884214,0.28937468965985397,0.30481566464577864,0.271854753780536
lo_A_model_1_unrelaxed_repeat031,0.3020179626866715,0.25548596012815206,0.28594070836126184,0.3529927232407833,0.2546841854822634,0.2743063041525916,0.2386555691508063,0.28364604471741545,0.26409252941262723,0.2578317203027539,0.25715795650198087,0.31949674303909487,0.2756766159225762,0.2858918730746447,0.2993358408821499,0.2590283373343603,0.2839363103341668,0.27300777918664415,0.28300108433344484,0.2919760999096586,0.27215591340574746,0.26648069337716646,0.2730771506112878,0.27093062740135443,0.2774001515193297,0.30364193768865166,0.2675733691315027,0.3653582324984116,0.29007334675042595,0.28825512265485725,0.0,0.3072404286105888,0.31361695379123444,0.24629378691041393,0.26280744649684434,0.2817538064324932,0.3032102911952285,0.32286020573361457,0.2602354496804505,0.3282551521626373,0.31974668084932967,0.281087149641972,0.2604422342241521,0.3268513681801852,0.3173180710675602,0.29228844005338495,0.2727013699928812,0.28374518581308655,0.29019154051415763,0.37094022747676614,0.28727778623899997,0.3283019999137278,0.2735638791841451,0.32257485185623436,0.2554676488313692,0.28421359515001615,0.2682404916737787,0.2990676499179873,0.2663390870657151,0.2559929474171598,0.2499612559391403,0.299363463949637,0.2887804260642079,0.33917142158337,0.28676744078257904,0.3817553388882347,0.339518930893267,0.3243352616439301,0.22318823890539988,0.264176968474523,0.2822523855628807,0.3638267049635516,0.3322944468807054,0.3296271357775564,0.2870647666599137,0.25868767520838915,0.2945768770298964,0.2545924398788988,0.29717458248471423,0.3357238885268829,0.24607592719653953,0.31594267059321646,0.3559608890123152,0.3007538454225992,0.3569536903478276,0.2488837454336033,0.37703875933011977,0.288388993775845,0.28046252417713696,0.2918666185655772,0.34043214983446496,0.310611515547708,0.3615385577713182,0.2804380387219818,0.3128652943644271,0.3262312212651988,0.2941448651884615,0.2865334221393051,0.30963784281849865,0.28202258455206186
lo_A_model_1_unrelaxed_repeat032,0.2614485345045247,0.2818136642265209,0.28965842446100254,0.31514689900778065,0.2611854783046968,0.26400665444424704,0.2693094544578262,0.24285067855452244,0.29753998541112914,0.250878399603666,0.2673145741351645,0.33904367736992347,0.3192772596450715,0.24830118081646288,0.27716426287005924,0.2774328464029326,0.31421610343305506,0.28273146543153693,0.30914353977257675,0.2569933450483526,0.29172566335676436,0.2866357570586869,0.2980415329527193,0.2705088195590441,0.26162888020727404,0.25485079367862795,0.25649698049183856,0.3417961476974686,0.260349165786822,0.27890112389495897,0.3072404286105888,0.0,0.25715901350339093,0.2869328205184987,0.2775649275111379,0.2581420908255645,0.261755381660676,0.2751369538023555,0.3260358423997699,0.3160401904866867,0.2980714357830297,0.29917086184648484,0.3069929843135501,0.291502054508277,0.2932719079918283,0.2816692019762136,0.2911026346838612,0.25114598573667307,0.2787500713703662,0.36835655582255283,0.2792724043341979,0.3411774612805437,0.2749271720446512,0.2536516710830122,0.27808773741316034,0.24781500091421338,0.25907185496922663,0.2808406041179163,0.2835792587519009,0.27381880541231074,0.24689418421142464,0.2621732655575401,0.23080037389357377,0.2835469194117058,0.261264176566711,0.35799421355447014,0.30050967672988094,0.32607800746568255,0.28060408981649815,0.27524243443011426,0.31272813132203453,0.3589128793114317,0.3277022358251571,0.3126666422638484,0.2630168323078453,0.2456243686446909,0.27862604861038137,0.2638561297840294,0.2387711745997462,0.28846101434235794,0.2843027260812401,0.2916654853848958,0.3353961635919789,0.30276446838925336,0.3351822684388639,0.27587903467636465,0.3746192344440561,0.23668399461036865,0.29924874940428503,0.2653924672245118,0.32805583285573875,0.2665937847471473,0.3299770226534812,0.27579719280545717,0.30085124818358233,0.3046318165158763,0.2375285240005439,0.27984136115053926,0.27620087649643016,0.3147599853138778
lo_A_model_1_unrelaxed_repeat033,0.2714247367074519,0.2848811212047652,0.3059565548370921,0.3161555999444764,0.27328248942656697,0.2609703473089137,0.2792822908763439,0.2526120482561697,0.28363222474312133,0.26107097571996823,0.2926176566613602,0.3252500303772038,0.30539863486966917,0.28026816302351926,0.26205952211863476,0.2916459138335286,0.30834520721056813,0.28797725828188875,0.3155042742455939,0.2641149552469939,0.2999957081238061,0.28362813914731017,0.2603580125648602,0.3041204395859686,0.2805227085027055,0.22489870554081495,0.2844751209167523,0.32076080873988033,0.26709789881923085,0.2926614590507843,0.31361695379123444,0.25715901350339093,0.0,0.29118656173303326,0.28331099802564846,0.25856249469398074,0.2526613706927582,0.25591872144990696,0.32499908660595755,0.3220145368545287,0.2908745630764597,0.31400386354839493,0.29184421736656085,0.27350676656910045,0.29801133908970173,0.25339068321563524,0.2985763550100737,0.2642452474252628,0.269468028897673,0.3447461797746884,0.2901399198739031,0.3271967029226204,0.28163176680621804,0.2596395652874595,0.30066540416992404,0.24317505189785027,0.2982181705617867,0.3089104485705388,0.3039374888669867,0.26636787624179126,0.2638019589268045,0.2520648916154759,0.2448794044969505,0.28353117724377647,0.27644022655089084,0.35596993170024643,0.2985899624321555,0.319254854896243,0.2938987592466074,0.27801297815549875,0.3037969071619138,0.3515707243911629,0.3278817872046931,0.29816889914566813,0.2658583959465621,0.2522236444303511,0.2720072686902222,0.28000403634940685,0.2536619358169519,0.28445168497878076,0.29118071514063915,0.2917045264616681,0.33843027357423383,0.3001318737336994,0.3368875888132768,0.26479338451080436,0.36777481136438084,0.27187617100532185,0.2995019232039441,0.26074302325737553,0.3167246991474955,0.24572423684334857,0.33228488905820475,0.28264558455136096,0.2842870257655069,0.31120831474194377,0.2443380008415018,0.2438369961402397,0.26632431529170164,0.321249393936292
lo_A_model_1_unrelaxed_repeat034,0.28100595913627907,0.2200763945914378,0.2506723434051147,0.3283521958518687,0.2226525613823671,0.2617737996334527,0.206066922474014,0.27409030183906863,0.23501133811262778,0.23173951880930566,0.24591064592588355,0.3222526665768335,0.21964342282497742,0.24569192242302124,0.2679671258636659,0.1940325032134833,0.24219489899399707,0.2358553665579643,0.24791566012466834,0.28596107061203174,0.2339146855467805,0.2528199187205387,0.23800217596774007,0.2387280313691155,0.25880328751950055,0.26641905528433585,0.25210995171538586,0.37004770987301133,0.28101323924233657,0.24919670657812643,0.24629378691041393,0.2869328205184987,0.29118656173303326,0.0,0.22299053400234167,0.2745466284914511,0.2744790357361655,0.28833347804870385,0.24322981708640398,0.3254633760593303,0.30247131835320074,0.2466503493810325,0.23699169685388222,0.29636032470640505,0.3010863972317533,0.2815897034468191,0.23508218512366666,0.2570420494092761,0.28033017524532716,0.3523541104772913,0.27931005328402014,0.3586063071781164,0.2685491672333864,0.3056053819867783,0.22426940676277757,0.2712259034476638,0.22146869621882026,0.23356783638100181,0.24910724718654487,0.2392714263146433,0.229792031372725,0.27718888267925323,0.2631800680365651,0.30474919916545895,0.259277857043512,0.35372766615374474,0.33566708079185353,0.3172238754010541,0.2000222448287273,0.2551881686728739,0.23283302176214146,0.3502211849641752,0.323310486929379,0.3351965665060203,0.26859806647882994,0.281813714991094,0.26057930400682433,0.2381066230672676,0.28386374655711505,0.32876158138730327,0.22941394514291671,0.3086154414493893,0.33271428926822755,0.30828126614472373,0.3519088352488188,0.22234264500601084,0.37355007248340955,0.27748791361633635,0.26920382798435577,0.263281699361889,0.31633388130821416,0.2769737337964769,0.3513534835265848,0.2258877257927164,0.2725058306787842,0.30051391366006736,0.280391153311776,0.2667526864122543,0.28726409118261836,0.22872014373199395
lo_A_model_1_unrelaxed_repeat035,0.29221736280458,0.23097268973812485,0.22747535199528565,0.32456794214786544,0.22586410134122267,0.26999592006666806,0.2253608138596018,0.2642661445132699,0.23379882038200528,0.23426273109841464,0.26088125111185767,0.3263301820192389,0.2548972134281734,0.22889990065691143,0.27515572388945014,0.23906278618130178,0.28430780836947994,0.2249605274547792,0.26602752447223205,0.27952867545311383,0.22319708439750713,0.25177538414814715,0.2306650830612075,0.21586469825847002,0.24286240121259361,0.26502608719815696,0.26589127253933964,0.3494097209234778,0.27135014517695333,0.2487532862594838,0.26280744649684434,0.2775649275111379,0.28331099802564846,0.22299053400234167,0.0,0.2613309720777387,0.2844756741022632,0.2875521971650027,0.2634528621718736,0.3263875628784233,0.30706967982683614,0.23952223547627818,0.23550414677315845,0.2805971559878999,0.28472942254524214,0.2876485994024609,0.26024501495928565,0.24806311209500773,0.2904900403100136,0.3562084149862409,0.2747164489519141,0.34367641233411667,0.2618501356925976,0.30414786329478155,0.21521051343507822,0.2548741449358789,0.21638028834565629,0.2374659376221319,0.23858794187591226,0.27279085355892657,0.2459724213113732,0.2843894647628447,0.27027866719353594,0.29454545374264024,0.2672446704369745,0.348434430298519,0.32419792079144116,0.3210040578407298,0.22595288607117034,0.2674031318197489,0.2446776513615876,0.36187190171039313,0.31421282528059774,0.331013054646201,0.2885174972317447,0.2805423931151297,0.2738416885469889,0.24905882925362144,0.27908762039355756,0.3108806541357629,0.22183033638391364,0.30099277792085816,0.34205764642293096,0.29987035825445746,0.3350543696404578,0.25853333436626846,0.35611703401694267,0.27834700094084197,0.29250797526512895,0.2784353894432613,0.3326786847637482,0.2697725953815252,0.3362366409001762,0.22008504013836075,0.2922553021923017,0.3009543713247182,0.2775336915195509,0.2792173816381599,0.2885986069561891,0.2676450043523932
lo_A_model_1_unrelaxed_repeat036,0.28420820915597284,0.25509565094330006,0.29495665402552657,0.33450631955983273,0.26004869137992603,0.23604278121489414,0.24442803517125936,0.22170015451541802,0.24678139851946246,0.24403915115435337,0.2719316795455918,0.32700456962415475,0.29936580558037496,0.278782967154368,0.2810613951939743,0.254177852189434,0.2901733486143512,0.27711511994037935,0.3043383498466971,0.24655242298917118,0.2876019443566247,0.26290840564119555,0.2812194984255301,0.27752152605679564,0.2526998139973149,0.21384135683757358,0.22300034963437373,0.34344101537869504,0.24902666029833415,0.28186371365577123,0.2817538064324932,0.2581420908255645,0.25856249469398074,0.2745466284914511,0.2613309720777387,0.0,0.24047622042400252,0.2697568448896281,0.2918879397728441,0.31917185400521664,0.29254519233190157,0.2951360589221668,0.2862237487259992,0.26084944325372766,0.27096494766155704,0.28165645324364774,0.2741783928944547,0.2572974987465489,0.2839521811885176,0.34533722193335403,0.2647471868809438,0.32274577530814574,0.2857358044216182,0.29697545454272545,0.26933447357369933,0.2538788644717495,0.2777978495371035,0.29384082773804543,0.2826944745681441,0.2900524347051714,0.2267981399403456,0.24206237151286453,0.26575936494736097,0.29132684475019294,0.24784369064563036,0.33919833116980896,0.29528299270307673,0.30683976889709724,0.26472027507226337,0.25008307632540366,0.3030695609893598,0.36612872491048554,0.3066790132490027,0.3027371556445051,0.24689319915353877,0.24072167367604497,0.23907726766500215,0.26094710298821083,0.2540467891975289,0.28519912477518616,0.2529379302645683,0.268589704167061,0.33187476307953684,0.28961890998102663,0.3260347454210139,0.2486794306481093,0.3724387785620934,0.24817283653821184,0.2877014129341249,0.26396644343893894,0.30706026865045727,0.23869063426142254,0.34689235527991275,0.2800533875119858,0.29199697217549475,0.29326166376373913,0.24411757527457933,0.24988976110249625,0.24928515826008446,0.3045308782274655
lo_A_model_1_unrelaxed_repeat037,0.2511187557126556,0.2543389422954224,0.30055375692402264,0.30370770339046793,0.2609671677835053,0.22129518605367204,0.24484201206630216,0.22474471290771536,0.2664781701463006,0.20573869839475356,0.2523698831871865,0.3158251449370918,0.30528562577481605,0.26986898744810617,0.26178926535739816,0.2543906855350278,0.287148827636753,0.2698404657702322,0.27507127441552975,0.22774323568879684,0.29637717144532943,0.27343687630217034,0.27444181874143353,0.2827440138999947,0.24030857606636585,0.21935051743564385,0.24209511130639325,0.3145446103084678,0.249303694121684,0.28313536801987177,0.3032102911952285,0.261755381660676,0.2526613706927582,0.2744790357361655,0.2844756741022632,0.24047622042400252,0.0,0.23681101403067698,0.3014412210169391,0.3064675754809521,0.24400579275001874,0.26855289624760276,0.278720662024183,0.2804535464251291,0.2489368524531854,0.2761416671108063,0.2889066261382896,0.2653523583951451,0.25749030844158927,0.33198458174722917,0.27142911140458514,0.3114238839255205,0.2625021016333881,0.27522548955382575,0.26309378648384907,0.25226975366124116,0.27412119955556097,0.2877177224985821,0.27305294596810303,0.27880723877770786,0.22102518321810105,0.24527465554427044,0.2559520363687622,0.2952738841595488,0.22835036954918092,0.3413247355632113,0.2895308720916208,0.30265662068244675,0.26511951039589826,0.2394098610021408,0.28876992341573227,0.3349767356814239,0.32239318799890493,0.2668210032635109,0.23075840626093305,0.2217593844836805,0.21398039833750016,0.25671864661397953,0.22719600733963824,0.2836206235148912,0.2704871882865835,0.2548677460060812,0.33748781570757924,0.2744068385055263,0.32657651087226863,0.24396451347285866,0.34888254066617913,0.25255495584616955,0.2856721612110413,0.23166888462416418,0.28854670134227467,0.23962375133351732,0.3350074839554359,0.2749679653600559,0.2540960583459586,0.27728125198769327,0.2443910419839542,0.25652692998649784,0.2490735911154175,0.2812066275569874
